DatabaseName,HomeSite,VolumeLetter,EdbFilePath,LogFolderPath,Server,ActivationPreference,CopyRole
DBSE269,TA,T,T:\DBSE269\DBSE269.edb,T:\DBSE269,PEXTAEXSE2,2,Passive
DBSE269,TA,T,T:\DBSE269\DBSE269.edb,T:\DBSE269,PEXBBEXSE2,3,Passive
DBSE270,TA,T,T:\DBSE270\DBSE270.edb,T:\DBSE270,PEXTAEXSE2,1,Active
DBSE270,TA,T,T:\DBSE270\DBSE270.edb,T:\DBSE270,PEXTAEXSE3,2,Passive
DBSE270,TA,T,T:\DBSE270\DBSE270.edb,T:\DBSE270,PEXBBEXSE3,3,Passive
DBSE271,TA,T,T:\DBSE271\DBSE271.edb,T:\DBSE271,PEXTAEXSE3,1,Active
DBSE271,TA,T,T:\DBSE271\DBSE271.edb,T:\DBSE271,PEXTAEXSE4,2,Passive
DBSE271,TA,T,T:\DBSE271\DBSE271.edb,T:\DBSE271,PEXBBEXSE4,3,Passive
DBSE272,TA,T,T:\DBSE272\DBSE272.edb,T:\DBSE272,PEXTAEXSE4,1,Active
DBSE272,TA,T,T:\DBSE272\DBSE272.edb,T:\DBSE272,PEXTAEXSE1,2,Passive
DBSE272,TA,T,T:\DBSE272\DBSE272.edb,T:\DBSE272,PEXBBEXSE1,3,Passive
DBSE273,TA,T,T:\DBSE273\DBSE273.edb,T:\DBSE273,PEXTAEXSE1,1,Active
DBSE273,TA,T,T:\DBSE273\DBSE273.edb,T:\DBSE273,PEXTAEXSE3,2,Passive
DBSE273,TA,T,T:\DBSE273\DBSE273.edb,T:\DBSE273,PEXBBEXSE2,3,Passive
DBSE274,TA,T,T:\DBSE274\DBSE274.edb,T:\DBSE274,PEXTAEXSE2,1,Active
DBSE274,TA,T,T:\DBSE274\DBSE274.edb,T:\DBSE274,PEXTAEXSE4,2,Passive
DBSE274,TA,T,T:\DBSE274\DBSE274.edb,T:\DBSE274,PEXBBEXSE3,3,Passive
DBSE275,TA,T,T:\DBSE275\DBSE275.edb,T:\DBSE275,PEXTAEXSE3,1,Active
DBSE275,TA,T,T:\DBSE275\DBSE275.edb,T:\DBSE275,PEXTAEXSE1,2,Passive
DBSE275,TA,T,T:\DBSE275\DBSE275.edb,T:\DBSE275,PEXBBEXSE4,3,Passive
DBSE276,TA,T,T:\DBSE276\DBSE276.edb,T:\DBSE276,PEXTAEXSE4,1,Active
DBSE276,TA,T,T:\DBSE276\DBSE276.edb,T:\DBSE276,PEXTAEXSE2,2,Passive
DBSE276,TA,T,T:\DBSE276\DBSE276.edb,T:\DBSE276,PEXBBEXSE1,3,Passive
DBSE277,TA,U,U:\DBSE277\DBSE277.edb,U:\DBSE277,PEXTAEXSE1,1,Active
DBSE277,TA,U,U:\DBSE277\DBSE277.edb,U:\DBSE277,PEXTAEXSE3,2,Passive
DBSE277,TA,U,U:\DBSE277\DBSE277.edb,U:\DBSE277,PEXBBEXSE3,3,Passive
DBSE278,TA,U,U:\DBSE278\DBSE278.edb,U:\DBSE278,PEXTAEXSE2,1,Active
DBSE278,TA,U,U:\DBSE278\DBSE278.edb,U:\DBSE278,PEXTAEXSE4,2,Passive
DBSE278,TA,U,U:\DBSE278\DBSE278.edb,U:\DBSE278,PEXBBEXSE4,3,Passive
DBSE279,TA,U,U:\DBSE279\DBSE279.edb,U:\DBSE279,PEXTAEXSE3,1,Active
DBSE279,TA,U,U:\DBSE279\DBSE279.edb,U:\DBSE279,PEXTAEXSE1,2,Passive
DBSE279,TA,U,U:\DBSE279\DBSE279.edb,U:\DBSE279,PEXBBEXSE1,3,Passive
DBSE280,TA,U,U:\DBSE280\DBSE280.edb,U:\DBSE280,PEXTAEXSE4,1,Active
DBSE280,TA,U,U:\DBSE280\DBSE280.edb,U:\DBSE280,PEXTAEXSE2,2,Passive
DBSE280,TA,U,U:\DBSE280\DBSE280.edb,U:\DBSE280,PEXBBEXSE2,3,Passive
DBSE281,TA,U,U:\DBSE281\DBSE281.edb,U:\DBSE281,PEXTAEXSE1,1,Active
DBSE281,TA,U,U:\DBSE281\DBSE281.edb,U:\DBSE281,PEXTAEXSE4,2,Passive
DBSE281,TA,U,U:\DBSE281\DBSE281.edb,U:\DBSE281,PEXBBEXSE3,3,Passive
DBSE282,TA,U,U:\DBSE282\DBSE282.edb,U:\DBSE282,PEXTAEXSE2,1,Active
DBSE282,TA,U,U:\DBSE282\DBSE282.edb,U:\DBSE282,PEXTAEXSE1,2,Passive
DBSE282,TA,U,U:\DBSE282\DBSE282.edb,U:\DBSE282,PEXBBEXSE4,3,Passive
DBSE283,TA,U,U:\DBSE283\DBSE283.edb,U:\DBSE283,PEXTAEXSE3,1,Active
DBSE283,TA,U,U:\DBSE283\DBSE283.edb,U:\DBSE283,PEXTAEXSE2,2,Passive
DBSE283,TA,U,U:\DBSE283\DBSE283.edb,U:\DBSE283,PEXBBEXSE1,3,Passive
DBSE284,TA,U,U:\DBSE284\DBSE284.edb,U:\DBSE284,PEXTAEXSE4,1,Active
DBSE284,TA,U,U:\DBSE284\DBSE284.edb,U:\DBSE284,PEXTAEXSE3,2,Passive
DBSE284,TA,U,U:\DBSE284\DBSE284.edb,U:\DBSE284,PEXBBEXSE2,3,Passive
DBSE285,TA,V,V:\DBSE285\DBSE285.edb,V:\DBSE285,PEXTAEXSE1,1,Active
DBSE285,TA,V,V:\DBSE285\DBSE285.edb,V:\DBSE285,PEXTAEXSE4,2,Passive
DBSE285,TA,V,V:\DBSE285\DBSE285.edb,V:\DBSE285,PEXBBEXSE4,3,Passive
DBSE286,TA,V,V:\DBSE286\DBSE286.edb,V:\DBSE286,PEXTAEXSE2,1,Active
DBSE286,TA,V,V:\DBSE286\DBSE286.edb,V:\DBSE286,PEXTAEXSE1,2,Passive
DBSE286,TA,V,V:\DBSE286\DBSE286.edb,V:\DBSE286,PEXBBEXSE1,3,Passive
DBSE287,TA,V,V:\DBSE287\DBSE287.edb,V:\DBSE287,PEXTAEXSE3,1,Active
DBSE287,TA,V,V:\DBSE287\DBSE287.edb,V:\DBSE287,PEXTAEXSE2,2,Passive
DBSE287,TA,V,V:\DBSE287\DBSE287.edb,V:\DBSE287,PEXBBEXSE2,3,Passive
DBSE288,TA,V,V:\DBSE288\DBSE288.edb,V:\DBSE288,PEXTAEXSE4,1,Active
DBSE288,TA,V,V:\DBSE288\DBSE288.edb,V:\DBSE288,PEXTAEXSE3,2,Passive
DBSE288,TA,V,V:\DBSE288\DBSE288.edb,V:\DBSE288,PEXBBEXSE3,3,Passive
DBSE289,TA,V,V:\DBSE289\DBSE289.edb,V:\DBSE289,PEXTAEXSE1,1,Active
DBSE289,TA,V,V:\DBSE289\DBSE289.edb,V:\DBSE289,PEXTAEXSE2,2,Passive
DBSE289,TA,V,V:\DBSE289\DBSE289.edb,V:\DBSE289,PEXBBEXSE4,3,Passive
DBSE290,TA,V,V:\DBSE290\DBSE290.edb,V:\DBSE290,PEXTAEXSE2,1,Active
DBSE290,TA,V,V:\DBSE290\DBSE290.edb,V:\DBSE290,PEXTAEXSE3,2,Passive
DBSE290,TA,V,V:\DBSE290\DBSE290.edb,V:\DBSE290,PEXBBEXSE1,3,Passive
DBSE291,TA,V,V:\DBSE291\DBSE291.edb,V:\DBSE291,PEXTAEXSE3,1,Active
DBSE291,TA,V,V:\DBSE291\DBSE291.edb,V:\DBSE291,PEXTAEXSE4,2,Passive
DBSE291,TA,V,V:\DBSE291\DBSE291.edb,V:\DBSE291,PEXBBEXSE2,3,Passive
DBSE292,TA,V,V:\DBSE292\DBSE292.edb,V:\DBSE292,PEXTAEXSE4,1,Active
DBSE292,TA,V,V:\DBSE292\DBSE292.edb,V:\DBSE292,PEXTAEXSE1,2,Passive
DBSE292,TA,V,V:\DBSE292\DBSE292.edb,V:\DBSE292,PEXBBEXSE3,3,Passive
